-0.22591,0.67857,-0.38333,-1.32968,-0.57024,-0.66365,-0.19344,-1.98716,0.85443
1.76145,1.53017,0.71055,0.52091,-0.92484,-0.65967,0.30122,0.38998,0.21548
-1.65147,0.69921,0.10732,-0.72116,-0.22858,-1.45388,-1.14880,1.96062,1.23234
-0.43663,-0.05719,-1.01931,-1.00183,-0.53496,-1.02993,-1.17817,-0.14859,-0.77343
-0.13039,-1.45170,-0.75841,1.06457,-2.13582,-0.92472,0.50827,1.71072,-0.19618
-0.83837,0.22538,0.44499,0.44699,0.37096,-1.10316,-0.13030,-0.44866,1.30045
-1.11098,0.84717,0.52166,0.78287,-0.67329,-1.10794,-1.02464,-0.23274,-0.54613
-0.13517,-0.69562,0.31742,-0.37339,0.20740,0.32586,-1.10277,-0.89806,-0.92155
1.52560,1.97321,-1.73225,0.54850,-0.21130,-1.89770,1.36759,-0.55939,-0.36226
-0.04797,-0.07810,-0.15004,-0.23190,-0.32202,-0.68660,0.65179,-2.25316,-0.54776
0.78030,-0.23610,0.16291,-0.93216,-0.57542,1.69158,-0.68047,-2.43440,1.03218
-0.23808,0.30531,1.53617,1.21500,-0.99114,0.64133,0.75827,-0.38410,-0.14998
-0.25698,0.17626,-0.15956,-1.07829,-0.71140,1.60774,0.00360,-1.83676,2.07019
0.64976,-1.19252,-0.61882,0.65301,-0.93890,0.22795,0.67057,0.08074,-0.39677
-0.60968,-0.77146,-0.95492,0.24822,-1.69095,0.33230,0.64395,1.16409,0.65102
-2.03454,0.90256,0.93211,-0.49963,-0.07612,-0.08679,0.29770,0.99415,-2.82388
-1.11283,0.67863,1.22099,-0.90093,0.12005,-0.90354,0.60788,-0.30495,0.38601
-0.11124,-1.40679,0.56996,0.87143,2.30571,-2.27823,-0.21277,-1.39043,1.64565
-1.27946,0.86658,-0.65827,1.53455,1.51476,1.47379,-1.10998,1.65797,-0.44438
-1.41109,0.55939,0.52423,-1.03105,0.64292,-1.26699,-0.50511,-0.35617,0.52606
0.32591,-0.42773,0.84788,-0.95254,-0.81824,0.60167,1.59541,-1.02081,0.54483
-0.90046,0.80073,0.16698,-0.19904,-0.97612,1.27368,0.53911,-0.00027,-0.31348
0.34476,-0.59015,-1.39720,-1.46194,1.10495,0.78944,3.18186,1.75635,-2.05968
-0.98413,0.68242,-1.47443,0.82326,0.49222,1.09697,-0.58698,-0.75603,-1.10334
1.03897,-0.46628,-0.79950,-1.96397,-0.00623,0.58517,0.60764,1.18412,-0.66926
-0.17249,0.22092,-1.71574,-1.45672,0.98768,0.05566,1.09422,0.09916,1.52733
2.67976,1.71206,-0.86229,1.15997,-0.11321,-0.11367,-0.53802,0.95264,0.95812
0.86728,0.61171,0.05402,-0.10471,-0.21264,0.44207,0.00512,-1.42571,0.40265
0.31250,0.62948,-0.28140,0.03898,-0.29640,-1.42725,1.28554,1.71133,-2.43499
2.87052,1.75554,-0.60100,0.41615,0.54335,-0.84343,0.45407,0.93713,-1.07592
-0.15338,-2.00197,-0.05773,1.27662,0.23143,0.38191,0.16690,-1.35256,-1.37083
1.54418,-0.11889,0.09387,0.52819,0.25998,0.59090,-1.00315,0.51132,-0.96183
-0.43661,-0.51039,-0.32944,2.13451,-0.20844,0.26413,-0.43879,-0.51726,-0.18340
-0.81963,0.51068,0.40025,-0.08104,2.06847,-1.51038,0.14918,0.10611,2.35384
-0.11113,0.71574,-0.32437,-1.33789,0.23842,0.05417,0.38469,0.65575,-0.92460
0.07389,0.29705,1.45512,0.38555,0.34166,-0.20924,-0.89825,0.53100,-1.00615
2.37200,1.47306,-0.13566,1.25421,-1.05391,0.19183,0.11166,-0.24735,0.96494
-0.21017,-0.45289,1.74332,-0.36524,0.14769,1.70661,-0.05359,0.08023,-0.04440
0.26968,-0.26728,-0.05684,0.45998,1.07593,0.28697,-0.20932,-2.83544,1.23481
-0.61613,-1.37652,-1.49443,-2.20583,0.78465,0.08463,1.58759,-0.64801,1.31391
2.45409,1.04157,-0.77737,-0.33477,-1.88101,-0.64643,1.16043,0.60899,-0.11774
0.07173,0.24950,-1.66631,-1.02037,0.93657,-0.19646,1.92467,0.44424,0.75014
0.49165,0.07564,0.33100,-1.00178,0.16469,1.32034,0.05165,-0.41463,0.18152
-1.03935,0.38644,0.43479,-0.37622,0.31373,-0.65097,0.94681,0.68071,-1.07198
1.06824,1.05441,1.03061,2.27139,-0.90282,-0.01235,-0.91123,-0.14638,-0.13613
1.24536,-0.13609,-0.66906,-0.70754,-1.03996,1.61570,1.32345,0.63499,1.41203
0.13788,-1.15995,-0.23521,-1.87193,0.04373,0.88801,1.49168,-0.68795,-0.37899
-0.86966,-0.39354,0.02139,0.66258,-2.39130,-0.91526,1.77956,-0.31478,-0.60688
-1.34039,0.75852,0.41071,-0.75588,-0.24436,-1.75330,0.12950,-0.98508,-0.87606
-0.36062,-0.83887,-1.07745,1.12413,2.67126,1.11042,-0.77984,0.34236,-0.53283
1.67598,1.49046,-0.33034,0.74192,-0.49813,-0.22883,0.56354,1.38235,0.19144
-0.95206,1.01748,-0.58559,0.71945,0.80976,1.71326,-1.05448,-1.33495,-0.37737
0.77952,-0.96151,0.18599,1.01847,2.12005,-0.38236,-0.74148,-0.42723,-1.70102
-1.29129,0.84101,0.29340,-1.26964,0.99413,0.83117,-1.06846,-0.33142,2.47174
-1.08108,0.34312,0.66166,-1.40298,-0.21849,0.31923,-0.79692,-0.48315,-0.15503
1.11410,-0.96000,1.78482,0.01768,-0.60098,0.37599,0.15015,1.63775,-0.14984
0.46717,-0.21968,-1.94090,-1.43987,2.33735,1.12723,1.26384,1.87244,0.06193
-0.61722,-1.49413,0.74243,0.25099,-0.68847,-1.60771,0.44478,-0.33681,-0.34581
0.41331,-0.57177,0.99925,1.58055,1.50078,0.17919,-0.95092,-0.06865,0.03465
1.80921,1.32877,0.34906,-0.03734,0.26461,-0.49946,0.71243,0.46549,-0.91127
1.01655,0.14918,-0.03744,-1.37348,-0.32533,0.58396,0.10611,-1.64120,1.42371
-0.90369,0.05414,0.78570,0.67813,1.43171,-2.72284,0.27400,0.49807,0.75324
-1.09380,0.42156,0.62646,-2.12827,-0.18805,0.02874,-0.15006,-1.05781,-1.28625
0.16008,-1.05900,-1.62034,1.07540,0.40567,-0.99549,-0.40565,0.41268,1.09449
0.41046,-1.48825,0.12646,2.12264,1.73263,0.12518,-0.09158,0.54490,2.37480
-0.93902,-1.36412,-0.37579,0.19538,-0.08250,-0.77129,-0.14264,-0.88720,-1.14419
0.04276,0.06174,0.79517,0.76359,0.40753,-1.15244,-0.27348,-1.49090,-0.17646
1.34922,-0.32563,0.12583,-1.71691,0.51388,1.38979,-1.14211,-0.81007,-1.34830
1.37004,1.28453,-1.06414,0.25421,-0.67479,0.60786,-0.84687,0.68280,-0.24329
0.00959,0.49731,0.46240,0.35513,-0.69632,0.51031,-2.08388,-0.27446,-1.07528
2.06242,1.84207,-0.68217,-0.49271,-1.33744,-0.76082,-1.27004,-0.50550,0.92676
2.64584,0.92650,0.12717,-0.04108,-1.29354,-1.01822,-0.07973,0.20779,-1.13203
1.29409,-1.75857,-0.72917,-0.82520,0.87495,-0.66352,-0.20235,1.26123,1.48279
-0.06408,-0.66258,-1.33781,-0.87582,0.60879,-0.20907,0.14746,-0.80620,0.18574
-0.09381,-1.33779,0.74867,-0.91553,-0.34321,1.04277,-0.95925,1.53826,0.26006
1.42891,-0.73030,-0.90179,0.42215,1.28173,0.71909,0.34327,-1.39625,0.12901
2.91674,1.42758,2.16618,0.20663,-0.86749,-0.48066,-0.56184,-0.80897,0.13822
-0.15611,0.28247,0.33748,-0.61162,-0.35809,1.43773,-0.14853,-1.24698,-0.52872
-0.96403,-0.52957,-0.33597,0.13869,0.48316,-1.12581,-0.33524,-0.19270,0.02126
1.61670,1.05624,-0.98950,0.34137,-1.39754,0.04691,-1.52468,0.70451,0.41911
-0.86841,-0.74447,0.65534,0.95628,-0.20464,0.20491,-1.27728,-2.11239,-1.17623
-0.32091,-0.82772,-0.02119,-0.87325,-0.24483,-0.03883,-0.64743,0.45714,-0.66138
0.58995,-0.62863,-0.82179,-1.01303,0.22335,-0.14912,-4.51967,0.93290,-0.32757
0.66377,-0.26731,-0.73246,-0.08968,0.43855,1.07595,0.68960,-0.03236,-0.52995
-1.20084,1.13468,-0.54241,1.72189,0.45313,1.25661,-1.34674,-1.66023,-2.05482
0.39315,0.90776,0.21697,0.68349,-0.12258,-0.95794,-0.75965,-0.34788,-0.81297
-0.87543,1.72919,-0.86314,1.44028,0.39488,0.63590,0.10078,-1.00176,-0.81191
0.48979,-0.05191,2.91424,0.67081,0.39636,1.89255,-0.00782,0.91154,0.68047
0.11002,0.67986,0.20346,-0.33649,-0.89499,0.78092,-0.65655,-1.70587,-0.42493
0.54984,0.68138,-0.47596,1.81239,2.41922,1.19072,-0.90040,-1.05049,-0.31159
0.27158,-1.46999,0.23632,1.09546,2.68850,1.83438,-0.24124,-0.24150,-0.89910
1.19256,0.80478,0.53351,1.06743,-0.72667,-1.25802,-1.33764,-0.06560,2.14325
-0.11210,-0.83449,-0.23843,0.85101,-0.82679,-0.35620,1.23787,-0.02026,-0.23319
1.59891,-0.87583,2.84373,0.00804,0.14937,-0.96946,-1.25053,1.98983,1.54575
-0.40166,0.13407,1.08698,-1.23829,0.35656,0.56369,1.03426,-0.55577,0.56483
-0.35319,-1.43259,0.77191,-1.17134,0.64221,1.67114,-0.30025,-0.30901,-0.09922
0.34018,-0.49871,-0.02543,0.16811,1.34168,0.80671,0.18871,-0.13175,-0.27305
0.61445,-0.78058,0.99223,-0.31653,-0.59449,0.60533,-0.14047,-0.91101,0.94052
0.25693,-0.61405,-0.92085,-0.54351,-0.00637,0.26499,0.22893,-1.37610,0.51561
-2.00954,1.12077,0.56413,-1.09092,0.41443,2.69067,0.71948,0.92780,-1.43744
-0.70026,-0.88144,-0.88228,0.11311,1.78124,-0.49668,0.28897,-0.08355,-0.61262
-1.05361,0.95903,0.95600,-1.24228,0.30035,-0.19454,-0.02127,-0.62094,1.65920
-0.85862,-1.89084,-0.64750,1.31723,-1.64325,-0.59827,1.61904,-0.11000,-0.36361
0.17617,-0.77171,-0.10729,-0.13916,-0.25124,0.19425,-2.45642,0.86965,-0.39733
1.09790,1.63024,0.89745,1.02974,-0.30434,-1.20294,-0.59497,0.75779,-0.08143
-0.81024,-0.31380,-1.02602,-2.03100,-0.04580,0.65153,-1.83851,0.53285,1.08541
-0.53286,-0.52413,0.76022,-1.19742,-0.98757,-1.26034,0.74805,-0.86058,-2.43539
0.03881,-0.14251,1.19840,0.43302,-0.89522,-0.48670,0.31229,-0.71781,-0.83168
-0.57882,0.37240,-1.28812,-0.07094,1.45756,1.49954,0.51334,1.78199,-0.75041
-1.53769,0.68488,0.93428,-0.27675,0.24276,-0.18019,0.76001,-0.86156,1.00514
0.29233,-0.55353,-0.17089,-1.21322,-0.85796,-0.52080,-2.11430,0.50923,-1.44958
0.72267,-0.44442,-2.24075,-1.22815,0.82369,0.63057,1.44053,-0.41016,-0.55380
0.20880,1.01153,-1.00215,-0.73773,-0.76300,1.03664,-0.44217,-0.87062,0.08457
-0.29680,0.37634,0.48891,-1.02171,0.27195,0.53050,0.33496,-0.13300,-1.43270
-0.87242,0.16224,-0.29404,-0.10715,0.29280,1.83510,-0.01749,-0.48284,0.03700
-1.06115,0.84505,1.05256,0.49798,-0.63333,-1.20241,0.18930,-0.64834,1.07898
0.75591,-0.42820,-0.32805,-0.95223,0.46444,2.15399,-0.19117,0.17646,-1.52422
0.24488,-0.51558,-1.03563,-0.30191,-0.05400,-0.92106,-0.25811,-0.20836,-0.89817
0.85714,0.14414,-1.01417,-0.60477,0.28887,1.40697,0.03787,1.21428,0.12548
0.20087,-1.42225,0.90425,0.39247,2.54117,-1.52072,-0.77199,-0.49486,-0.78180
0.01133,-1.36445,-1.23224,0.13690,-0.93497,-0.24103,1.03484,-1.46639,-0.56811
-0.78803,-0.50252,-0.65459,-1.02735,-0.16962,0.08414,0.17125,-1.63019,0.64660
0.96026,-1.47322,0.03719,0.62058,0.61066,1.93570,-1.03354,-0.42796,-0.53945
0.53588,-0.42572,-0.35525,-0.29310,0.18319,-0.90771,0.61117,0.06740,-0.63828
-1.73153,2.29111,-0.73815,1.54112,0.84660,1.31038,0.49450,-0.39480,-0.15645
-0.94634,1.14294,-0.32151,0.92324,0.03462,0.32261,-0.47073,-1.06439,-0.97146
-1.29819,1.26483,0.55490,-0.73861,0.54458,-0.12523,-0.22032,-1.25029,1.44422
-0.71648,0.60140,1.19936,-0.35713,-0.19432,2.55872,1.25251,0.57660,-0.68675
1.35293,1.40189,0.62818,0.71756,-0.59272,1.22841,-0.91392,1.52288,-0.35268
0.03791,-0.51294,-1.51657,-0.77483,-0.57759,1.58267,0.94650,-0.15097,-0.91652
-1.04871,1.37831,1.34218,0.11315,0.89703,-0.26060,0.48451,1.05208,-2.71274
-1.86458,1.06353,0.45379,0.68230,-0.23127,-0.93054,0.99875,-0.05362,1.20933
-1.01809,0.36075,0.65460,-0.65707,-0.72269,0.00086,0.20598,-0.19760,0.07605
-0.17423,-1.35989,-0.46800,1.36267,-1.27566,-0.17342,0.80348,0.40930,1.44509
1.59564,-0.46673,-0.36054,1.39124,1.95950,1.41183,1.50262,-0.08358,-1.06351
-0.43863,0.15906,0.72048,0.51196,-0.05678,0.06955,-0.32896,-0.45043,-0.37910
-1.48041,1.21616,-1.00884,1.45901,0.92157,0.42224,-0.71084,0.26762,-1.59013
0.98152,0.99463,-0.42798,0.10754,0.35102,-0.38857,1.06282,0.50573,1.15942
-1.43745,0.80110,0.35000,-0.85402,0.32850,-1.26212,-0.18510,0.73111,0.82993
-1.44915,0.53471,0.09794,-0.69103,-1.14068,0.52324,-1.05980,0.54091,0.50084
-0.15677,-1.29387,0.56444,0.71751,2.47268,-0.07184,-0.66887,-0.67243,0.62965
0.48914,1.61928,0.93697,1.43657,-1.02185,0.06313,0.16912,0.04028,0.04670
-0.47191,0.45808,-0.18839,0.76777,-0.44509,0.10252,-0.83599,-0.65083,1.69091
-0.06026,1.99332,-0.37296,1.44177,-1.94187,0.43863,-0.93846,-0.87018,-2.38087
0.93475,-0.80883,-0.39294,0.72320,2.78599,-0.04674,-1.71860,-1.52112,-0.28877
1.34920,1.16246,0.17022,0.01512,0.32903,0.70917,-1.48440,0.85304,0.92149
-1.19196,2.04087,-0.17506,0.06398,-0.86012,0.91938,-0.26702,1.37766,-1.11758
0.99019,1.70422,-2.04468,2.20770,-0.35344,-0.95123,-0.41651,-0.05836,0.38663
0.49720,-0.05640,-0.28818,0.50052,0.21357,-1.61491,0.57995,0.77404,-0.16269
-0.15275,-0.41134,-2.03187,-0.13117,0.99622,-0.16901,0.81853,1.35406,-1.32610
-0.24839,0.63524,-0.32229,1.20052,2.02966,0.70518,-1.79379,-0.38531,-0.98899
-0.97072,0.25704,0.85072,-1.29979,-0.18385,-1.18551,1.91690,0.15941,-1.62584
-0.41008,0.37506,-0.58100,1.54908,0.44132,0.58472,-1.07369,-0.14303,1.43586
2.09680,1.29194,0.08745,2.13602,0.01943,0.49607,0.16624,1.40560,-0.23512
-1.74580,0.93503,-0.07692,1.07211,0.55374,0.16414,-0.20449,0.47667,-0.30141
0.08601,-0.02816,0.36355,-1.10746,-0.61895,0.62463,1.16919,-0.81823,0.38454
0.04387,-0.05717,-1.24413,-1.92927,0.75033,2.19847,0.14434,0.51590,1.86869
-0.09850,-1.07374,-0.99767,-0.10260,-1.28483,0.25818,-1.24202,0.63588,0.12863
2.86685,1.38666,0.11306,1.41790,0.30404,-0.54700,-0.74461,1.17032,-0.16834
2.33141,1.67750,-0.09023,1.11469,-0.33222,-1.00079,0.42594,0.42649,-1.18925
0.49906,-0.59826,-1.26602,-0.02064,-0.47364,-0.33224,-0.35931,-0.69677,0.39806
-0.93198,0.12529,-0.46262,-0.45710,0.70150,-1.80895,0.34550,-1.04996,0.49184
-1.84588,0.86876,-0.01227,0.70882,0.06670,0.63381,0.90932,0.33188,-1.79461
-1.05270,0.06201,0.88021,-0.16349,0.82281,-1.82856,0.13277,0.23790,-1.84241
2.96985,1.55698,0.33103,0.08324,-0.62130,-0.39841,0.01043,0.62496,-1.24013
-1.71772,1.28584,-0.93725,1.48332,0.25282,1.85772,-0.20205,0.08196,-0.45292
0.58396,-0.90061,-1.41576,-0.23514,0.74809,0.87460,2.07378,0.36687,-1.58706
1.89162,1.25762,-1.18895,0.52622,-0.49558,-2.43385,-0.86599,-0.49089,-0.31925
0.42098,-0.59106,0.29835,0.49434,-0.14681,0.19621,-1.61617,-0.48678,-0.33676
-1.00963,0.36899,1.01447,-1.39179,0.66607,-0.58146,0.04377,0.93001,-0.85593
-0.17850,-1.70568,-0.56337,0.95125,-1.23339,-1.08648,0.14158,0.28578,0.73186
-0.92701,0.66890,1.00655,-0.44446,0.39723,-0.61937,1.56849,-0.26765,-1.60754
0.11815,0.88561,0.42806,1.21599,-0.12043,0.98217,-0.06862,-0.24479,0.20304
3.19038,2.20232,-0.44369,0.61377,-0.79901,-0.11125,-0.41385,0.14389,0.51714
-0.12798,-1.08303,-0.14091,-0.10039,0.98569,-1.63695,0.30731,-0.00008,-0.43154
-0.93333,0.43115,0.20876,-0.64531,0.28741,0.44350,0.99937,-0.13534,1.99006
-1.35523,0.72994,1.00076,-1.34990,0.36581,-1.74450,1.31352,1.39902,-1.99659
0.19787,-1.11383,2.75029,-0.21136,-0.66799,1.34613,-2.11840,-0.57974,0.77532
-1.12318,1.09527,0.65806,-1.56169,0.36400,-0.18337,0.76906,0.06831,-1.08155
2.74726,2.53788,-0.18613,-0.06071,0.99900,0.50733,-0.26470,2.21469,-1.82009
0.37396,-0.60201,0.51363,1.28755,-1.51763,0.12202,0.40522,2.39120,-1.34171
0.80833,0.49668,0.81716,-0.23444,-0.56760,-0.04663,-1.78530,-1.03938,0.19214
0.04251,-0.84313,-0.43291,-2.09035,-0.64270,-0.31558,-1.60064,1.30087,-1.47087
-0.12382,-0.13147,-0.26195,-0.24555,-0.19376,-0.65138,-1.42364,0.24486,-0.46277
-0.93313,0.03704,0.50870,-0.00568,0.35558,-0.85595,0.66363,0.11722,-0.64103
0.84541,1.36722,0.45723,0.39517,-1.18208,-0.46617,0.61720,-2.24758,-0.37273
-0.01613,-0.29945,0.57500,1.73875,1.36335,-0.03365,0.50583,-1.25061,0.04710
-0.55460,0.10678,0.74765,0.76119,0.04298,-0.41970,-0.19762,-0.15016,-0.44505
0.65763,1.38609,-1.68000,-0.99870,0.10867,-0.70532,-1.50089,-1.91538,0.84381
1.11677,1.10294,0.19383,-2.21325,-0.23983,1.70573,1.80696,0.31595,1.25721
-1.27059,-1.25422,-0.35808,-0.80293,-1.71100,0.42449,0.22752,-0.19684,1.57423
-0.31347,-0.83271,-0.46618,-0.65437,0.34783,-0.15370,0.66275,1.29582,0.83998
-0.17002,-1.38123,2.45979,-0.29468,0.27943,1.22025,-0.32492,1.00827,-0.00825
-0.16370,-0.38272,-0.62664,0.19401,-0.12692,0.60366,1.13371,0.30657,1.93313
-0.81411,1.07079,-0.82631,1.69307,-0.35415,0.04054,-0.67205,0.01902,-1.66831
0.03130,-1.50545,-0.18438,1.53171,-1.89367,-0.74885,0.52777,-0.75458,0.11288
-1.54485,1.13155,-1.27788,1.48734,0.41340,1.15534,-0.73508,0.27102,1.15504
0.46197,-0.49218,0.47702,2.40123,1.90897,-0.54567,0.32745,-0.96556,-0.66475
0.91412,-0.27756,1.47620,0.82885,-0.13748,0.59771,0.17768,-0.57628,-0.19071
1.28744,0.24255,2.74216,0.49493,-0.50559,-0.01153,-0.44791,1.97208,0.28526
-1.27964,-0.50747,-0.31845,0.11365,0.74946,0.81799,0.61142,1.74988,-1.00685
-0.44294,-2.22060,-0.84316,1.43192,-1.38277,0.41297,0.83099,0.89973,1.30339
0.02759,-0.41032,0.38632,-1.10488,-0.62602,-0.24586,0.47289,1.55012,-1.03003
-0.09331,-0.27456,1.01796,-1.31411,0.42191,0.38638,-2.80037,2.44828,0.06367
-0.13444,0.51862,0.45958,0.20430,-0.11275,-0.07308,0.87872,-0.83001,0.99102
2.03592,0.39845,-1.14180,0.58539,0.36054,-0.85505,-0.50750,-0.13056,-2.38113
0.53694,-0.14236,0.15789,-0.89731,-0.30099,-0.01156,0.66547,0.73646,0.12891
-1.01326,0.75766,0.28808,-0.35625,-1.46503,0.34251,-0.36132,1.12323,0.70983
2.51242,1.33918,0.60206,1.20340,-0.19225,-0.67382,-0.23249,-0.31562,-0.15100
0.19270,-0.38488,0.23390,1.40184,2.28423,-0.17764,-1.62849,-1.27509,1.50660
-0.78422,0.01471,-0.85078,-0.41464,-0.92995,0.01092,-0.24245,-0.80413,-0.31432
0.52523,-0.10656,-1.94938,-1.50062,1.15962,0.64597,0.56679,1.91455,1.04199
0.71031,1.45966,-0.50126,0.70592,-0.63845,1.00899,-1.81617,1.50260,0.80541
-0.23291,-1.95690,-0.68980,0.53915,-1.33283,0.88281,0.14245,-0.29770,0.70862
1.41647,-0.77879,2.29761,-0.37334,-0.41618,-0.69897,0.26394,0.68643,-1.54794
0.57877,0.42723,-1.95668,-0.94209,0.08773,0.23457,0.53186,-0.30026,-1.21603
-1.19730,0.17357,-0.84743,0.42705,0.50268,-1.28525,0.17205,0.95794,1.14499
-1.59090,-0.42983,0.42873,-2.00729,0.22339,-1.30649,0.97391,0.57584,-1.66882
-0.14833,-1.73951,1.56803,-0.42701,0.91311,1.64299,0.82770,0.50901,-0.78879
0.25767,-0.28764,0.87032,0.57473,-0.04102,-1.74965,-0.22964,-1.60885,0.65517
0.20501,0.07825,-0.81735,-0.56260,-0.40698,0.09610,1.01104,-0.53606,0.56608
-1.06629,0.91624,1.07678,0.15997,-0.68741,-0.73590,0.42184,-1.18625,-0.79501
-1.36133,1.20132,-0.94104,1.39597,-0.51421,0.35276,-0.35938,0.81498,-0.01993
-0.62292,-1.43519,-1.00202,1.49199,-2.51641,-0.44711,0.65420,0.33055,0.40640
0.48071,-0.48582,-0.45316,1.74188,2.44432,-0.62082,0.45666,-1.57539,-0.30849
-0.51978,0.27808,0.09950,-0.41578,0.00967,-0.61317,-0.61198,-0.62724,-0.35620
-0.40564,-1.54911,-0.53233,1.51926,-1.73323,-0.48679,0.47021,0.40893,0.21263
1.15215,-0.01176,-1.00024,-2.24266,-0.32143,0.57592,0.42257,-0.38760,0.18842
1.36150,-0.98099,1.98788,-1.40050,-0.25220,1.18881,-0.33852,-0.22425,0.29138
0.44055,-0.71668,0.95201,0.87895,1.72492,-0.08511,-1.17540,0.79152,-0.78117
-1.60897,1.34730,-1.08555,1.79935,0.52885,0.74439,0.23997,0.53119,-1.00189
-0.32273,-0.09572,0.17372,1.28013,1.43905,-1.45559,-0.61513,-0.22423,-0.23654
0.56570,-1.20964,-0.90153,-1.32645,1.00418,0.77344,1.41234,0.71256,-1.70757
-1.80639,1.50131,-0.39572,2.16184,0.76407,1.49156,-0.68543,-0.30953,-0.70382
-0.75470,-2.08989,-1.23796,0.83881,-1.57536,0.29492,-0.05265,-0.63520,0.40405
1.72169,0.38412,1.27128,-0.50695,-0.48396,1.40542,0.48628,0.95767,1.23143
0.19917,-0.03760,3.14506,0.39069,-0.51993,1.58533,0.89829,0.93928,-0.82142
