-1.06389,0.49295,-1.49132,1.00732,-0.06447
0.80101,-0.85362,-1.00363,-1.59714,-0.81280
-0.35763,-0.53854,-2.19803,-1.55341,0.60660
2.58288,1.91881,-0.32529,1.77571,1.20669
0.37868,0.97831,-0.03102,0.31389,-0.85404
0.04700,0.50113,-0.24208,0.57170,0.54616
2.86638,1.79135,-1.11734,0.00350,1.58170
-0.02160,-1.91146,0.63812,1.13124,0.94020
1.18219,-0.41383,0.06335,-0.02424,-0.46146
-0.29733,-0.75865,0.39306,1.97427,-0.14209
-1.34424,0.25183,0.05486,-0.58380,1.38445
-0.00291,0.74919,-0.09212,-2.16822,-0.88496
-0.09546,0.56135,1.47837,0.12097,0.63530
2.66653,2.12377,-0.03704,2.43965,-0.16574
-0.17978,-0.63403,1.96540,-1.61697,-0.80576
0.62443,-0.27343,-0.26382,0.70499,0.41079
-0.31648,-0.92181,-0.92102,-1.22367,-2.09544
2.75957,1.46841,-0.38381,1.98635,-1.02594
0.24000,0.04914,-1.89831,-0.88511,-0.60133
0.80052,-0.36909,-0.01802,-1.11027,-0.62520
-0.72723,1.22947,0.13254,-1.10207,0.56123
1.07895,0.93931,1.13849,2.70707,0.28437
1.56525,-0.33726,-0.31971,-1.12293,-1.21532
-0.03279,-0.88674,-0.11456,-1.19779,-1.83016
-0.82816,-0.90549,-0.29862,1.75838,-0.98199
-1.68977,1.36005,0.05327,-0.51994,0.47769
-0.09728,-1.17018,-1.23176,-0.75377,2.68477
1.41790,0.78637,-0.26410,-0.09544,-0.64508
-1.10219,1.00931,-0.79968,-0.01552,0.50726
0.40514,-0.98554,1.34322,0.16857,1.99549
-1.44037,1.13134,-0.10971,-1.12916,0.20745
-1.38835,0.40102,0.46133,-0.36488,-0.32593
0.87012,-0.54242,1.96050,0.22295,-0.04850
0.74847,-0.28183,-2.49686,-2.32669,0.29977
-0.57762,-1.19508,1.30947,0.91689,-0.38161
0.21543,-0.79803,0.43420,0.37620,2.59601
1.82937,1.09011,0.08658,-0.41746,0.30501
1.05742,0.13002,-0.18887,-0.78595,-1.53560
-0.71258,0.84725,1.19876,0.93563,1.20487
-1.57434,0.77058,-0.11070,-1.04491,-0.84782
-0.22090,-0.59990,-1.14853,0.61600,1.03355
0.69420,-1.46621,0.97471,1.57563,1.80699
-0.86778,-1.20049,-0.85236,0.27463,1.28816
0.34648,0.56884,0.96087,0.61921,1.34746
1.81724,-0.45880,-0.17559,-2.00959,-0.20188
1.61799,1.45082,-1.15647,0.75785,-0.34228
-0.30568,1.06610,0.20627,0.97459,0.13169
2.50857,1.86274,-0.71423,1.30021,-1.58920
2.54527,1.17808,-0.05469,0.18292,0.15165
0.75519,-1.48188,-0.60281,-0.98566,1.44218
-0.15164,-0.99477,-0.86946,-0.79612,-0.64201
-0.34859,-1.21997,0.50271,-0.77177,-0.96018
1.16290,-1.20914,-1.12589,-0.57915,0.74072
2.79264,1.31447,1.64756,1.57736,0.00287
-0.66645,0.28196,0.16260,0.61767,-1.03968
-0.62337,-0.30223,-0.19372,-0.20822,0.28933
1.25994,0.79681,-0.59152,0.00516,-0.54969
-0.44800,-0.76180,1.49484,1.38012,-0.25285
-0.98247,-0.55121,-0.08924,-0.37823,-0.05795
0.01207,-0.63348,-1.31365,-0.23292,1.52092
0.96649,-0.18430,-0.92307,-0.74821,0.47128
-1.65589,1.26127,-0.46359,0.49659,1.41291
0.01185,1.11514,0.69910,-0.00727,0.21140
-0.96644,1.05870,-1.01747,0.61984,0.48940
0.22818,-0.23217,3.12225,-0.46542,-0.00437
-0.31889,1.06332,-0.42467,1.22841,-1.09558
-0.00911,0.32779,-0.65856,0.25067,2.83436
-0.11319,-0.95929,0.70926,-1.18401,1.84077
0.61417,0.33504,0.98596,0.80182,0.05556
-0.23382,-0.57271,-0.10641,1.27075,-0.46094
1.56991,-0.34328,3.26424,-0.38090,0.61876
-0.70077,-0.09373,0.64698,-1.39892,-1.29655
-0.35222,-1.13902,0.79341,-1.62076,-0.09242
0.19745,-0.74112,-0.45183,-0.08534,1.81920
0.27444,-0.51225,0.89305,0.74386,-0.65550
-0.16599,-0.36396,-0.93903,-0.34183,-0.36269
-1.21936,1.19263,0.35900,-1.60009,-0.95878
-0.01656,-0.46395,-0.56141,-0.83473,2.50825
-0.97109,0.32865,0.68277,0.20496,-1.33661
-0.60919,-1.56981,-0.11851,0.71695,-0.22170
-0.06348,-0.93387,-0.43179,-0.20429,0.00022
0.64995,1.48491,0.54957,0.80348,1.13444
-0.54590,-0.46448,-1.35267,-1.11524,-0.77396
-0.61539,0.01264,0.53917,-0.09564,-0.40552
-0.10701,0.96631,1.36201,0.05769,0.80236
-0.67748,0.06601,-1.90573,-1.76982,0.92463
-1.38341,0.43085,0.99479,-0.51584,-0.48196
0.33444,-0.62016,-0.31099,-0.61098,-0.69067
1.45476,-0.87411,-1.87961,-1.65519,-0.83518
0.04761,0.82039,-1.04877,-0.67497,-1.59619
-0.42628,-0.02775,0.19344,-0.90505,-0.23794
-0.98745,0.08876,-0.42144,0.21131,-0.63612
-1.04928,1.23132,0.80663,1.05185,-0.13578
1.18396,-0.75663,-0.73823,-1.52724,-0.75800
-0.01055,-0.32233,-0.70867,0.13491,-0.70994
1.25458,-0.34916,-1.13046,-0.88414,-0.91544
0.27820,-0.52503,1.57236,-0.95855,2.01322
0.03140,-1.50107,-0.59749,0.58077,-1.14987
-0.89267,-0.38160,-0.80413,-0.31459,-0.17728
0.32396,-1.13384,0.48275,0.73949,0.32072
0.38733,0.23832,-0.29103,-0.89556,0.45288
-1.67007,1.84903,-0.99125,0.15928,0.99653
-0.94114,1.08096,-0.80772,0.89947,0.91520
-1.60365,1.56346,-0.10533,-0.20043,0.31146
-0.46429,0.21286,0.78798,-0.60913,-1.31489
1.13765,1.42478,0.66735,-1.26958,-0.17265
0.28669,-0.52196,-1.22605,-0.37493,-1.66976
-0.63346,2.17870,1.09886,-0.56927,0.75850
-1.49614,1.37468,0.93282,-0.08381,-0.14263
-0.91393,0.11439,0.26186,-0.27232,-0.97785
0.12649,-0.76785,0.66353,1.74377,-0.80284
1.91735,-0.17256,-0.50013,-0.24272,1.73096
-0.06805,0.77274,0.91902,0.21810,-0.36828
-1.68928,1.31286,-0.76434,0.25743,1.14460
0.81065,0.75640,-0.24404,-1.01443,-0.41807
-1.47129,0.76388,-0.33140,-0.71436,0.77668
-1.15479,1.04852,0.17554,0.34599,-0.76178
-0.10806,-1.44140,0.27403,-0.11057,2.00748
0.34406,1.50905,1.27650,2.22423,-0.09592
-0.77566,-0.54796,-0.25408,1.18783,-0.34025
0.06001,2.47216,-0.30241,1.99394,-0.06617
0.85742,-0.02995,-0.03252,-0.75402,3.18816
0.69848,0.98637,-0.55989,-0.93166,-0.08256
-0.64956,2.49749,-0.58924,-0.00416,-0.54344
1.02231,1.42427,-1.45556,2.54933,0.61305
0.36835,-0.33984,-0.33046,-0.06638,0.39425
-0.07467,-0.72253,-2.13975,-0.55212,1.49420
-0.44240,0.52739,-0.66838,-0.94145,2.56613
-0.37554,0.65274,0.65932,-1.18100,-0.73591
-0.98735,0.25002,-0.50249,1.04706,1.33327
1.86100,0.95621,0.00391,2.31569,1.06088
-1.57117,0.43466,0.07832,0.33479,0.53235
0.16582,-0.61546,0.80131,-0.33782,-2.10612
0.51852,-0.13776,-0.86500,-2.11975,-2.01210
-0.34881,-0.85773,-1.02508,1.30854,-0.35480
3.17532,1.73275,-0.05448,1.45924,2.11083
2.97940,1.82188,-0.10671,1.72512,0.76330
0.48645,-0.12102,-1.46463,0.82563,-0.00836
-1.15341,0.58257,0.16619,-0.44700,0.51248
-1.79534,0.88730,-0.21596,-0.06206,0.30056
-0.77244,0.87883,0.73313,-0.20807,1.64561
3.22689,1.80401,0.32893,0.32761,-0.18566
-1.44228,1.16698,-0.76195,0.48989,0.29594
0.97650,-0.90178,-1.43385,-1.28859,0.54161
1.73586,1.68621,-1.38974,1.32533,0.95778
0.19468,-1.22538,0.70698,0.97112,-0.44891
-0.95916,1.11460,0.38334,-1.11683,-0.22428
0.17109,-1.02944,0.49418,1.30938,-0.18041
-0.97726,0.65787,0.23679,-0.92758,0.90042
0.01956,0.52779,0.52561,0.48806,0.01298
3.35155,2.43309,-0.55280,1.07492,0.20970
0.91788,-0.14876,0.10384,-0.21982,1.91308
-1.21087,-0.27124,-0.25029,-0.04071,-0.87198
-1.24470,0.93801,0.32877,-1.68156,-0.27162
-0.41980,-1.02906,2.70100,-0.15661,-0.45843
-1.44841,0.81569,-0.15601,-1.27981,-0.79043
2.66058,2.86563,-0.53812,-0.36033,1.42357
0.18144,-0.58353,0.64610,0.66229,0.19922
1.17749,1.17627,0.78813,0.53438,0.05701
-0.11845,-0.81359,-0.57528,-0.65993,0.46800
0.41729,-0.21570,-0.10310,0.31531,-0.22449
-1.09721,-0.54053,0.60678,0.48947,-0.68458
1.01631,1.06128,-0.33951,1.89786,-0.88806
0.11377,0.10658,0.65805,0.21374,2.00758
-0.68637,0.24405,0.20533,0.81557,0.50771
0.95343,0.58098,-1.60298,0.21763,-1.22811
0.95687,0.85241,-0.21823,-1.91080,-0.80045
-0.83810,-0.63126,0.48858,0.55849,-0.98775
-0.40171,-1.57368,-0.29461,-0.41404,-0.66719
-0.31662,-1.24087,2.23763,-1.09245,-0.00581
0.37647,-0.72212,-0.30650,0.19170,-1.61619
-0.72992,0.14854,-1.37539,0.98108,0.15975
-0.15672,-0.91041,0.49691,1.41798,-1.01961
-1.59774,1.02425,-1.23090,0.99151,1.34909
0.53732,0.27297,0.13194,0.67534,3.12249
0.92701,-0.23636,1.63942,0.41038,-0.39214
1.03023,0.18024,2.61235,0.12092,0.36198
-0.93182,-0.22477,-0.26772,-0.71189,0.09995
-0.01969,-1.40713,0.27421,1.27082,-0.80114
0.11251,-0.96187,-0.41084,-0.84907,-0.27343
-0.06334,-0.61141,0.98452,-1.13762,-0.35401
-0.38292,0.84970,0.47496,-0.10253,-0.84325
2.51189,0.80165,-1.41950,1.11214,1.33394
0.63616,-0.05781,-0.08906,-0.75490,-0.57428
-0.94367,-0.04086,-0.31077,1.01769,-1.41878
2.45947,1.30631,0.62089,1.88030,0.66605
-0.23464,-1.04958,0.32651,0.11029,2.24211
-0.45929,0.27741,-1.01023,0.10905,-1.24558
0.67355,-0.21227,-2.05619,-2.09928,-0.92662
0.27183,0.66121,-0.87827,0.00087,-0.94237
0.26423,-1.52690,0.12701,1.17643,-1.13272
0.90166,-0.21555,1.68338,0.09682,0.77352
1.16100,0.59073,-1.96294,-0.14396,-0.09732
-1.34683,0.22663,-0.61424,0.23218,0.88763
-1.47002,0.08163,0.03532,-1.52807,-0.47768
-0.32037,-1.15898,1.80290,-0.57761,-0.25836
0.12034,0.37101,1.08444,1.54675,0.64856
0.19945,-0.41636,-0.55387,-0.17559,-1.88543
-0.84491,0.48897,0.91915,0.61240,-0.27320
-1.25471,0.74313,-0.43222,1.09030,-0.78461
-0.24100,-1.46145,-0.66546,2.27897,-1.17012
0.05618,-0.01255,-0.08704,-0.28050,2.81688
-0.53329,0.22283,0.29551,0.05523,-0.17005
-0.17327,-1.36476,-0.36867,1.99876,-0.44602
1.20696,-0.23871,-1.09980,-1.73368,-1.39433
0.99105,-1.00042,2.19985,-1.77306,-1.15934
0.15262,-0.41436,1.05126,-0.90736,2.44531
-1.43821,0.80343,-1.11487,1.04368,0.69273
-0.08986,0.15716,0.54185,0.01062,2.79792
0.78686,-1.28577,-1.42701,-2.01293,0.42812
-1.71517,1.10160,-0.56841,0.73470,1.03427
-0.27977,-1.48276,-0.31765,1.53802,-0.83084
1.62719,0.09018,1.30783,-0.57956,-1.58685
0.48050,0.24146,3.61897,-0.05055,-0.34651
0.35544,-0.33563,-1.67199,-1.50010,-0.34594
-0.36311,0.45780,-0.16629,0.72988,-1.04449
-1.04700,-0.34021,-0.31367,0.28297,-0.91551
3.08574,2.74720,-0.45961,1.77458,2.34016
1.67521,0.18498,-0.85262,-0.57188,0.86617
1.06465,-0.30049,-1.13414,-0.83570,-0.98533
-0.66410,0.70560,-0.19962,-0.21654,-0.37350
-0.71853,-0.26297,-0.79010,0.36849,-1.06628
0.28433,-1.01918,-1.73701,-2.31028,-0.58179
0.20662,-0.71230,0.84201,-0.95556,0.90215
0.23037,-0.89994,-1.63670,-1.98657,-1.31374
1.10558,-1.59118,-1.27640,0.01983,-0.47593
0.05727,-0.83639,1.59503,-0.52692,-0.21475
-0.24724,2.27861,-0.01633,0.31253,-1.28946
-0.03838,0.49226,0.93557,0.22885,1.68504
-0.22934,-1.26855,-0.23045,1.88274,-0.93761
0.27228,-1.01949,-0.49214,-0.83685,0.13787
-1.17263,0.25834,-0.22368,0.63846,-0.61118
1.00141,-0.47415,-0.98705,-0.77229,-1.35152
0.52110,-0.61265,-0.38652,0.31332,1.02324
0.06276,-0.46129,1.40339,-0.03479,0.78554
-1.33433,0.49742,0.65881,-0.66474,-0.65859
0.95700,-0.09380,-1.58046,-0.85428,-0.46643
-0.18749,-0.89594,0.43730,0.69189,-1.28835
0.67558,-0.33166,-0.36440,-0.72965,2.48116
-0.06655,-0.84014,0.32078,0.75056,-1.12424
-0.92590,-0.95221,0.25352,-0.22889,-0.32231
0.44033,-0.16054,1.07853,-0.56830,2.01713
1.35991,0.09692,2.30797,1.01346,1.20539
-0.10129,-1.98315,0.88377,0.03129,1.97383
0.23790,-0.12178,0.40883,-0.15622,0.69935
-1.03680,0.68282,0.55100,-0.85432,-1.44707
1.54295,1.40685,0.35204,0.54190,-0.56658
-0.68113,-0.51228,0.41471,-0.42773,-1.52813
-2.38686,1.36861,-1.03389,0.03271,0.30562
0.05810,-0.28357,-0.39389,-1.25010,-0.41448
1.59195,2.06330,1.13476,3.07891,1.18066
0.43758,-1.11617,-0.23262,-0.34799,1.50228
0.21736,0.12467,1.87165,0.57847,0.99491
-1.38466,1.58896,-0.67892,-0.46475,-0.02404
0.78488,-1.26933,0.31940,-0.75548,0.49770
2.34654,1.66128,-2.56612,1.14680,1.25706
-0.04555,-1.62432,-0.67214,0.65125,0.81076
-0.31479,-0.84526,-0.38742,0.61345,0.00161
-1.09763,0.47311,-0.39181,-0.32210,-0.16470
-0.64233,0.92381,0.99251,0.51284,-0.58284
0.31921,1.15682,-0.76749,0.18435,0.56443
-0.36087,-0.27482,1.37432,-0.41491,1.42776
-0.57407,1.17915,-0.52607,0.53231,0.28266
2.57061,1.52224,-0.27660,-0.16595,-0.07924
-1.59024,1.23929,0.75075,-0.72773,0.23396
-0.15315,1.78631,0.99717,0.91403,0.97255
-0.95345,-0.03269,0.30990,0.75774,-0.57761
-1.19117,-0.30888,-0.02398,0.32136,-1.10668
-0.19988,-0.03134,-1.22506,-0.49467,-0.11222
-1.26192,2.10264,0.10911,-0.25677,0.32111
0.61760,-0.92183,1.48116,-0.83747,-1.23892
-1.02163,1.58202,0.22876,-1.58975,-0.68173
-1.46349,0.40810,-0.91458,0.39910,-0.20814
1.37046,0.90573,-0.77492,-0.53120,-0.98584
-1.44771,2.12542,-0.98071,0.91371,0.40553
0.12732,-0.67754,-0.15500,1.84185,-0.91445
0.30247,-0.24200,0.60693,-1.70072,-0.87435
0.00392,-1.67097,-0.19790,0.33683,3.11572
-0.63855,-0.14096,-0.63386,0.02171,-0.45571
-0.07784,-0.75466,0.58650,0.88564,-0.84763
0.20961,-1.30172,-0.00525,1.77860,-0.59750
2.89897,1.41426,-0.79199,1.61266,1.72591
-1.21176,0.98639,1.25828,0.03904,0.43126
0.08705,-0.93079,-1.05124,-0.71872,0.88844
0.95539,-0.75591,-0.00781,0.40930,2.82221
0.48407,-0.97576,-0.31008,0.35436,0.03614
0.16481,-2.18069,-1.16793,1.02018,0.57400
0.69748,-0.26480,0.00762,-0.81577,-1.04340
-0.78223,-1.19898,-0.88048,1.75633,-0.42561
1.05002,-0.28383,1.72110,0.23577,3.59043
-0.42013,-0.18975,-0.22585,0.40767,-0.72195
0.64634,0.08737,-2.07645,-2.61932,-0.77036
1.20996,-0.84774,-0.08734,1.35468,-1.12592
0.46534,0.80228,0.12526,0.35176,-0.34051
-0.72825,-0.47598,0.07361,-1.05905,1.50836
0.89454,0.19615,-0.47135,0.67279,-1.13413
0.07432,-0.73360,-0.07212,-0.45874,-0.64261
-0.89956,-0.07887,0.87813,0.60481,-1.09597
-1.33585,1.72251,-0.38693,0.33769,0.51455
0.75291,0.15126,1.00164,-0.49143,-0.61569
0.91847,0.06596,1.33914,1.03132,1.85586
0.16520,0.67952,-0.02105,-1.70604,-0.38600
-1.06349,0.29044,0.60151,0.54853,-0.94845
0.93228,0.43281,0.35819,1.11417,0.24308
-1.06667,1.63840,-0.25851,0.55560,-1.12870
0.15876,-0.08893,-0.43950,-1.81521,-1.67892
-0.27027,-1.59555,-0.51343,-0.04736,0.43825
1.12468,-0.83013,-0.06325,-0.60849,-1.64595
-0.25403,1.17751,0.38112,0.12108,-0.19846
-0.94821,1.55256,0.91516,-0.07456,0.76922
-1.03180,-0.14287,-0.28960,0.92619,0.41282
0.78899,0.65673,-0.80170,0.12686,-0.89409
1.22213,0.56085,0.15375,2.13165,1.69751
0.30631,-0.60085,1.81575,0.18977,-0.09523
-0.47686,-0.77926,-0.09550,0.10747,-0.62419
1.21583,-1.62746,-0.57052,-1.16175,0.36583
0.38480,-0.09431,-0.73992,-1.16598,-1.12449
0.70825,-1.08803,-2.03118,-1.96718,0.18789
-0.02841,0.07236,-1.28863,-0.99154,0.52700
1.77525,-0.10336,0.20361,-1.03631,2.34753
0.65509,0.50552,1.09719,0.49452,0.75064
-0.38484,0.45774,-0.30630,-0.07181,-0.98842
0.66010,0.41718,-0.04710,-0.21992,-2.05571
2.13742,-1.58760,-0.60262,-0.74456,0.93839
-1.11544,0.83614,-0.03890,-0.41748,0.03686
-1.23655,-0.65665,1.18969,-0.66613,0.24538
1.12427,-0.45439,-0.60800,0.38468,0.08291
-1.15382,1.83247,-0.00711,0.81807,0.19115
0.50521,-0.20717,-0.29595,0.65326,-1.05412
-1.63694,1.12995,-0.41303,0.12386,-0.26525
-0.30151,-0.21532,0.16019,0.57346,-1.16101
1.43437,0.11541,0.44709,-0.28170,-0.08958
0.24298,-2.36752,-0.07485,1.74577,-0.36264
2.06638,1.63962,-1.63645,1.52586,-0.11022
0.44241,0.14545,1.99442,-0.53923,0.27365
2.44076,-0.68335,-1.19475,-0.91904,1.79549
0.29569,-1.44480,-0.45836,1.81158,-0.50153
-0.05416,0.35478,1.12081,1.12932,2.37659
2.19003,2.29748,-0.02818,-0.40048,0.37225
0.65962,1.20849,-1.40682,-0.48246,-1.81528
0.01055,0.08607,-0.24600,-1.01948,1.73134
0.24566,-0.46272,0.81263,-0.13008,-0.95411
-1.49274,2.00721,-0.32123,0.67391,0.12490
0.39766,-0.15852,-1.12951,1.12525,-0.54154
0.56963,0.19313,0.92190,-0.64797,0.84744
0.72079,-0.32350,3.82759,-0.31251,0.25016
1.60579,0.32364,-1.26676,-1.60608,0.16289
0.05597,-0.58641,1.70474,0.28275,0.19749
-1.57969,1.54623,-0.78046,-0.42952,-0.51131
0.82172,-0.07403,-0.32661,0.68072,-0.06640
2.56196,0.88022,-0.46476,1.76631,0.62713
0.83485,-0.88555,-1.86445,0.98597,0.48989
-0.43053,0.49992,1.32839,1.03029,0.29572
-0.01856,0.10113,2.00170,-0.52182,-0.70703
-1.22691,0.50811,-0.24608,0.81345,-0.34187
-0.87927,-0.67488,-0.09342,1.97065,-0.58096
0.48260,0.84128,-1.88953,-0.65033,-0.38023
1.36335,0.62304,-0.88705,-2.38095,0.87003
-0.59001,-0.62741,-0.01587,-0.27213,1.16143
1.08477,1.41929,-0.66424,0.00543,-0.60527
0.46861,-1.02601,-0.98322,-1.41677,0.49215
-2.02076,0.59652,-0.79415,-2.07191,-0.20460
-1.24736,0.61572,0.86848,0.32532,0.55442
-0.78895,1.93529,-0.85536,0.71272,0.51989
-1.57148,-0.03044,0.69532,0.56620,0.38245
0.59127,-0.14780,-1.31959,-1.12594,-1.96837
-0.50256,-1.50619,-0.80353,0.84714,0.86823
-0.90430,-0.07581,-0.54066,0.50457,-1.14607
-1.25830,1.41215,-0.74801,1.48249,0.98929
-1.51987,-0.60301,-0.00409,0.68810,0.22133
0.77016,-0.62286,2.79058,-0.85333,0.07459
0.66237,-0.91478,-1.57601,-0.68827,-0.74960
-0.33133,-0.39710,-0.35134,-1.06757,-0.38035
-0.69974,-0.06602,-0.38336,1.10666,0.85962
-0.85873,1.52073,0.22397,-0.48229,-0.26422
-0.99945,-0.52941,0.44854,0.30589,0.18891
-0.23943,-1.61903,-0.83067,1.15437,0.79707
-0.65198,-1.09927,-0.48575,1.71253,1.04115
0.01197,-0.00696,2.66965,-0.47538,0.34244
0.10675,-0.38164,3.36922,-0.52807,0.15514
0.01677,0.46917,-0.30348,-0.55963,0.43273
-0.02893,-1.07694,-0.25446,1.86779,-0.50181
-1.11418,1.26747,-0.17689,0.44013,0.64942
-1.44107,-0.19189,-0.00085,0.59816,-0.64469
-1.35564,-0.31977,-0.20829,0.35731,1.09995
-1.97784,0.85456,0.16648,1.39085,0.07153
0.16348,-1.29890,-0.77197,-0.27930,1.92611
-1.34816,1.22847,0.83268,-0.30380,0.46913
2.14394,1.18364,-0.17130,1.71846,-1.12025
-0.78811,-0.62039,0.63964,-0.54291,-0.90430
-1.05659,0.80206,1.41544,-1.57998,0.51305
0.46182,-0.58966,2.24273,-0.23539,0.62317
0.72981,0.00698,-0.74843,-1.40389,-1.32601
0.27342,-1.21393,0.91889,-0.40671,-0.84174
0.40946,-0.91878,-0.33353,0.88729,-0.97795
0.11791,-0.57935,-1.52386,-0.31121,-0.96228
-0.48975,-0.05442,0.28665,0.20082,-0.68535
-0.37820,-0.66845,0.23656,0.07584,0.44040
-0.68438,-1.01151,-0.48738,-0.20913,-0.18520
-1.64520,1.32900,0.70605,-0.22277,-0.54615
-0.02906,0.98493,0.27474,-0.79353,-0.15439
0.42825,-1.33035,1.03616,-0.31835,-1.06297
0.78074,-1.43452,-0.60523,0.63671,0.42126
0.39429,-0.53755,0.22568,0.34927,2.34591
-1.97441,0.46026,-0.37769,0.26835,0.08524
0.08659,0.28768,0.05507,1.63203,0.48588
1.03906,0.80617,-0.42694,0.88725,-0.09798
1.53360,0.26471,0.26005,-1.70923,-0.45327
-0.38949,-0.69933,-0.35005,1.52522,-0.04383
-0.95130,-0.19968,0.06317,0.67154,-0.31039
-1.08279,2.02821,-0.94476,-0.25392,0.24247
1.26509,-0.60685,-1.20875,-1.01783,0.34778
-1.31314,-0.29916,1.13599,0.31151,-0.33908
2.04802,1.49603,-0.35493,0.84122,0.25918
-0.63580,-1.12001,-1.18110,0.12202,1.23235
-0.34377,0.02709,0.54813,1.30131,-0.72281
0.54255,-0.19731,-1.34853,0.59455,0.15132
-1.09248,0.17334,1.33669,-0.17190,-0.10304
1.15501,-0.06875,2.07967,-1.10643,-0.60550
1.81613,-1.45057,-1.22474,-0.13403,1.69844
1.67144,1.69172,-1.93214,0.79457,1.97758
1.13395,0.12688,-0.35944,-0.42765,0.43759
2.29185,1.00103,-0.11029,-0.17250,1.78377
-0.30969,-1.03992,0.42828,0.08917,0.18490
0.68114,-0.31357,1.67248,-0.83954,-1.05315
-0.43205,0.51950,-0.07898,0.14961,1.10836
0.99326,-0.61271,0.22088,0.24274,-0.88479
-0.59625,-1.52257,-0.80422,1.45855,0.68797
0.36021,-1.21584,-0.31050,0.44079,-1.14716
-1.13088,1.41208,0.60813,-0.24204,-1.14106
1.48703,0.19549,2.72680,-0.73578,-0.37857
-1.23275,0.58080,1.12290,-0.53998,0.61493
2.24439,0.85742,-0.37488,-0.36930,-0.73572
-0.69234,-1.25040,-1.98620,-0.64362,1.99487
-0.88234,-0.51745,-0.10174,0.25026,-0.14900
0.68508,-2.23539,0.59781,-0.04706,1.62070
-1.10607,2.00150,2.20780,-0.16143,-0.28171
-0.69172,0.66875,0.63938,0.99665,-1.18251
