0.91728,-0.95852,2.47716,-0.15354,0.72852,1.05330,-0.80289,0.67525
-1.39345,0.99034,-0.88951,0.39451,0.52810,0.74750,0.45384,-0.77233
-0.27837,-0.47214,-0.20997,-1.28719,-0.72408,-1.15055,0.55622,0.64304
-0.64895,-0.05066,-0.01466,-0.37685,-0.88103,-0.37719,1.12541,0.18451
-0.71393,0.91130,0.24198,-0.89072,0.60691,-0.47671,-0.55695,-0.49126
-0.13269,-0.11200,0.49903,1.43007,-0.84333,0.13503,-0.49931,-1.89183
0.51349,0.30310,0.10839,0.61352,-0.82155,1.23566,-0.44494,-1.24517
-0.19991,-0.76675,0.49614,0.32024,2.68085,0.18109,-0.63280,-0.61401
1.06371,-0.02898,1.57455,-0.03501,0.42133,0.24743,-0.46601,0.00235
-0.09306,-1.10727,-1.07498,1.66422,-1.72155,0.25221,-0.53347,-1.00193
-0.00421,-0.21300,-2.42586,-1.02539,0.03029,-0.60697,-0.49673,0.56094
-0.14643,-0.54299,0.78128,0.21726,1.27067,0.86562,-0.04416,-0.34933
-1.32014,1.26072,0.78586,-0.05920,-0.45658,-1.14102,-0.38103,0.43804
-0.27700,-0.34571,-0.20321,-0.01120,-1.37121,-0.16721,-0.55152,0.93586
0.44976,-1.01964,-1.46261,-0.93770,1.80557,0.98787,4.26124,2.25046
1.21166,1.46235,0.65734,-0.18606,0.74768,-0.17403,0.88672,0.21092
-1.45159,0.22662,0.42173,-1.26855,-1.06254,-0.58368,-0.22707,1.58402
1.88296,0.50731,0.52101,-1.35085,0.64797,1.24872,-1.87038,-0.02103
-0.23889,0.46693,-0.46879,-1.15517,-0.66016,-1.01821,0.15728,-2.06955
1.70393,1.52937,0.45796,0.60750,-1.18167,-0.67175,0.59997,-0.08992
-1.49470,0.78104,0.14479,-0.68177,-0.52243,-1.58394,-0.86479,2.38455
-0.27883,-0.01094,-1.19013,-0.60001,-0.53313,-0.41402,-0.78989,0.20757
-0.20324,-1.12522,-0.70869,0.88364,-1.92509,-0.77769,0.32814,0.70701
-0.74428,0.09613,0.38597,0.02722,0.34229,-1.23106,-0.38213,-0.35075
-1.15879,0.72854,0.41837,0.76053,-0.74574,-0.36309,-1.28610,-0.27803
0.06421,-0.52844,0.36195,-0.39228,0.23013,0.44475,-0.63818,-0.44901
1.56255,1.74627,-1.54164,0.72910,-0.29269,-2.05180,1.40111,-0.40720
-0.07737,-0.15605,-0.37937,-0.12650,-0.31940,-0.79704,0.69509,-2.31865
0.60614,-0.16623,0.06657,-0.94630,-0.63755,2.01754,-0.95870,-2.82377
-0.22361,0.35789,1.37945,0.96983,-0.64011,0.22872,0.71237,-0.43362
-0.45984,0.31011,-0.07197,-1.31469,-0.65409,1.27602,0.44954,-1.82370
0.39299,-1.36591,-0.61870,0.70153,-1.23674,0.12504,0.07081,-0.17986
-0.50606,-0.83498,-0.81158,0.26090,-1.51859,0.27395,0.37204,0.78056
-1.73600,0.67911,0.58571,-0.36659,-0.14297,0.09873,0.36580,0.49892
-1.14216,0.75318,1.13591,-0.57857,0.38592,-0.85115,1.02927,-0.84967
0.12260,-1.46147,0.64039,1.07986,1.93803,-2.74020,-1.01289,-1.40723
-1.22915,0.86473,-0.98040,1.44297,1.26677,1.55624,-0.53536,1.60880
-1.35040,0.88653,0.48201,-1.10538,0.83784,-1.77361,-0.47726,-0.85583
0.35784,-0.26243,0.87556,-0.81160,-0.91949,0.72279,1.26980,-0.40336
-0.76367,0.59390,-0.31819,-0.08746,-0.88568,1.22759,0.73870,-0.20614
0.45188,-0.99273,-1.37025,-1.58626,1.13207,1.10162,2.56752,1.16185
-0.95266,0.71477,-1.33116,0.87246,0.26279,0.95195,-0.30642,-0.61863
0.89689,-0.45766,-0.70246,-2.03713,0.02819,0.52316,0.53211,1.14206
0.00397,0.06640,-1.65726,-1.51057,1.44733,0.25666,0.99814,0.87870
2.70793,1.67182,-0.92231,1.49699,-0.39519,-0.20552,-0.13401,0.37086
0.93157,0.45440,0.25238,-0.21950,-0.04827,0.34890,-1.16388,-1.68985
0.45929,0.71482,-0.24833,0.11516,-0.40173,-1.56526,1.14128,0.96513
2.69841,1.60583,-0.69355,0.67077,0.47979,-0.78849,0.13001,1.13010
-0.12635,-1.99343,0.32310,1.47539,-0.19178,-0.33326,-0.35830,-1.23107
1.62890,-0.14286,0.11636,0.36853,0.11710,0.38095,-0.91471,0.04180
-0.27626,-0.55016,-0.22382,2.31132,-0.47186,0.15719,-0.75916,-0.36258
-0.88883,0.59338,0.21350,-0.09147,1.79316,-1.58144,-0.59645,-0.02456
-0.18544,0.81524,-0.20872,-1.50223,0.42070,-0.00638,0.24282,0.74078
0.23682,0.73180,1.37579,0.47725,0.15214,0.42727,-0.52989,0.70825
2.43811,1.56050,-0.18100,1.11028,-1.67344,-0.43237,-0.18748,-0.68332
-0.07885,-0.61365,1.81676,-0.88958,0.41226,1.72696,-0.45535,-1.07283
0.46471,-0.29908,-0.24845,0.32570,1.16523,0.75096,0.01722,-3.51658
-0.63573,-1.45841,-1.23225,-2.01781,0.38378,-0.05995,1.26979,0.00465
2.54634,0.87007,-0.80512,-0.13951,-2.12887,-0.51486,1.00618,0.28528
0.15258,0.22715,-1.67346,-1.27277,0.78695,-0.23347,1.34745,0.43201
0.47827,-0.15793,0.11351,-1.19970,0.16263,1.13713,-0.48094,-0.71718
-0.90750,0.31211,0.68202,-0.67369,0.38333,-0.56899,1.01431,1.04086
1.01220,0.91972,1.03837,2.13002,-0.91376,-0.60658,-1.35666,0.03473
1.29605,-0.34475,-0.48981,-0.99661,-0.97430,1.48648,1.57365,0.12089
0.15233,-1.00927,-0.19519,-1.49480,0.09632,0.77900,0.73441,-0.61870
-1.20556,-0.41382,-0.02499,0.56266,-2.33127,-1.03255,1.64796,-0.05734
-1.37529,0.48319,0.38119,-0.87148,-0.52822,-1.59623,0.01057,-0.25818
-0.34114,-0.98301,-1.00718,1.12692,2.94339,1.45459,-0.64336,0.29223
1.67307,1.64335,-0.62946,0.77938,-0.17647,0.45035,0.15966,1.28791
-0.99240,1.05174,-0.56603,0.73554,0.99259,1.45513,-0.73717,-1.09720
0.45973,-1.24971,0.35580,1.63088,2.38442,0.09912,-0.48949,-1.01949
-1.23851,0.99355,0.08718,-1.15707,1.11568,0.42192,-1.40663,-0.46695
-1.00833,0.21380,0.73918,-1.25702,0.12764,-0.18058,-0.57977,-0.77759
1.09419,-0.67180,1.74819,-0.03931,-0.45888,-0.13347,0.42509,1.99774
0.58606,-0.24415,-1.92373,-1.66731,2.62349,1.28660,1.37517,1.74068
-0.98132,-1.67032,1.02062,0.49745,-1.07230,-1.17240,0.70112,-0.19870
0.11734,-0.51078,0.85502,1.50581,1.02326,0.14888,-1.51724,-0.49839
1.79232,1.23325,0.38748,0.24813,0.00650,-0.82579,0.93352,0.26148
0.92315,-0.00886,-0.26585,-1.30947,-0.48446,0.70047,-0.07959,-1.92650
-0.67040,0.15036,0.79215,0.85809,1.58216,-2.31451,0.23767,0.40405
-1.03710,0.45536,0.59286,-1.98577,-0.04900,0.35798,0.50359,-0.21625
0.07759,-1.17496,-1.43633,0.96103,0.07383,-0.93689,-0.49336,0.16956
0.39408,-1.45004,0.22483,2.22168,1.51588,-0.08243,-1.02818,0.31301
-1.09176,-1.25532,-0.48761,0.45323,-0.20007,-0.81897,-0.66340,-1.09532
-0.02475,0.05344,0.60564,0.53015,0.40350,-1.15100,-0.41948,-1.33302
1.40942,-0.33043,0.22504,-1.41759,0.84789,1.21592,-0.53218,-0.53076
1.41152,0.95861,-1.08942,0.27300,-0.62497,0.21621,-0.54048,0.20506
-0.07612,0.52119,0.22993,0.55290,-0.83037,0.79884,-2.31538,-0.05476
1.98372,1.64163,-0.70723,-0.42614,-1.24546,-1.16437,-0.92523,-0.54972
2.70862,0.87654,0.16578,-0.24559,-1.15679,-0.48047,-0.22794,1.55338
1.05280,-1.54321,-0.50420,-0.63802,0.86749,-1.11268,0.15712,1.41742
0.01133,-1.03574,-0.90864,-0.96298,0.78503,0.08118,-0.23067,-0.38048
-0.13306,-1.22427,0.79357,-1.16719,-0.05984,1.14064,-1.06834,1.83223
1.17733,-0.73984,-0.99517,0.45125,1.53003,0.72895,0.37695,-1.38669
2.86197,1.63485,1.82526,0.08624,-0.71841,-0.58874,-0.36795,-0.90946
-0.13422,0.40275,0.42968,-0.40174,-0.48692,1.38806,-0.68095,-1.23333
-0.83470,-0.69956,-0.39439,0.22412,0.22362,-1.19976,-0.56310,-0.11590
1.81086,1.13298,-0.78799,0.40606,-1.16023,0.01386,-1.03986,0.31056
-0.88697,-0.79622,0.66784,1.44258,-0.05232,0.37700,-1.16939,-2.27852
-0.39013,-1.00057,-0.12988,-0.83830,-0.52431,-0.24118,-0.51705,0.76278
0.63292,-0.58639,-0.83010,-1.20277,0.12720,-0.57054,-4.51099,1.10700
0.47380,-0.25269,-0.64919,-0.20393,0.73289,1.27552,1.07225,-0.39997
-1.21124,0.82914,-0.51337,2.09684,0.48533,1.11184,-1.25097,-1.44250
0.27787,0.86229,0.20930,0.50558,0.22129,-0.46958,-0.88150,-0.73935
-1.07721,1.70513,-1.11801,1.21951,0.45531,0.70273,0.21103,-0.41637
0.53585,0.20319,3.05029,0.88631,0.32209,1.62140,0.19485,0.33072
-0.03141,0.69790,-0.00801,-0.07790,-0.90080,0.70484,-0.39227,-1.36967
0.31977,0.85174,-0.48526,2.31782,2.61270,1.49585,-0.67588,-0.51218
0.37524,-1.59608,0.29342,1.52794,2.67746,2.66543,0.09820,-0.51618
1.11125,0.87321,0.56594,1.48533,-0.84457,-1.25506,-1.11886,0.65782
-0.24240,-0.61688,-0.38896,1.18397,-0.93750,-0.06421,1.78512,-0.17242
1.49378,-0.77083,2.90627,0.00056,-0.09231,-1.13847,-1.25481,2.69159
-0.29768,0.22863,0.93375,-1.31416,0.27821,1.07785,1.51144,-0.77173
-0.43955,-1.29123,0.90841,-1.08447,0.63196,1.23311,-1.02105,-0.44852
0.46080,-0.44355,-0.00161,-0.04254,0.97960,0.94788,-0.47889,0.13407
0.57810,-0.89881,1.12987,-0.50194,-0.66151,0.34038,-0.55577,-0.75386
0.13949,-0.49357,-0.75957,-0.80149,0.07774,0.42868,0.02790,-1.31064
-1.74601,1.11554,0.34180,-1.16474,0.64360,2.85918,0.86627,-0.54744
-0.45388,-1.06935,-0.77251,0.41813,1.57573,-1.40558,0.78341,-0.50213
-0.87209,1.01320,0.82806,-1.42999,0.21588,-0.38317,-0.12596,-0.48977
-1.05508,-1.84653,-0.53613,1.29009,-1.46103,-0.45249,1.57038,0.44699
0.03824,-0.71736,-0.06892,-0.10604,-0.67516,0.52842,-2.80899,1.46943
1.19943,1.73863,0.95509,1.25575,0.08774,-0.97718,-0.52974,0.31154
-0.70745,-0.61842,-0.90230,-1.79052,-0.32984,0.68793,-1.69964,0.95554
-0.49684,-0.47694,0.66343,-1.43380,-0.87516,-1.32308,0.85268,-1.32346
-0.16243,0.20383,1.07826,0.28717,-0.89729,-1.05255,0.32715,-0.22495
-0.66530,0.28199,-1.35460,-0.08027,1.59730,1.88435,0.81705,1.80031
-1.46515,0.72994,0.82301,0.00856,0.14626,0.15854,-0.05283,-0.46728
0.22887,-0.80741,-0.27165,-1.32136,-0.54072,-0.56141,-1.67628,0.91413
0.81340,-0.85564,-2.11187,-1.22084,0.83621,0.84595,1.57434,-0.05873
0.25147,0.84580,-1.04195,-1.26627,-0.64035,1.42467,0.01108,-1.13891
-0.39924,0.65846,0.51009,-1.07276,0.42781,0.48634,0.57575,0.44475
-0.91190,0.21988,-0.10459,-0.09441,0.37483,1.99610,0.28330,-0.23827
-1.14005,1.19903,0.79578,0.55171,-0.24123,-0.73029,0.21352,-0.80563
0.88396,-0.39470,-0.21135,-1.22505,0.29109,2.09669,-1.16872,0.49341
0.27859,-0.52008,-0.85225,-0.44995,0.25181,-0.53474,-0.66747,0.23413
0.92339,0.14769,-1.06308,-0.71958,0.38267,1.01105,0.20631,1.39355
0.31978,-1.25933,1.00297,0.88240,2.26610,-0.92604,-0.72830,0.30821
0.36442,-1.53383,-1.03877,0.27810,-0.91625,-0.57147,0.18219,-1.53648
-0.85574,-0.71834,-0.76130,-1.00874,0.31145,-0.05066,-0.25696,-0.75759
0.98679,-1.43673,0.31257,0.57038,0.72827,2.31616,-0.95462,-0.50331
0.40489,-0.46081,-0.33710,-0.60328,0.45592,-0.60041,0.46882,0.24740
-1.60495,2.04465,-1.05645,1.47120,0.72872,0.97546,0.42464,-0.05703
-0.89429,1.10257,-0.57071,0.99737,0.27088,0.17162,-0.21672,-1.14728
-0.98411,1.51745,0.32667,-0.58019,0.44857,-0.55524,-0.77972,-0.09204
-0.76559,0.46859,1.28810,-0.48927,0.13025,2.53048,0.97928,0.69741
1.31584,1.30668,0.90126,0.63387,-0.50955,1.17616,0.00705,2.07898
0.14362,-0.28452,-1.41395,-1.01724,-0.21394,1.34435,1.17586,-0.27388
-1.11942,1.34862,1.36186,-0.08107,0.96348,-0.59122,1.18071,0.91799
-1.82258,1.39865,0.46820,0.34857,-0.24534,-1.23053,0.68208,0.44680
-1.05374,0.19112,0.48500,-0.79575,-0.45842,-0.23878,0.34138,-0.46049
-0.18199,-1.54872,-0.51986,1.52004,-1.33937,0.33412,0.42029,-0.20712
1.43532,-0.33973,-0.31373,1.31510,1.59722,0.91746,0.75572,-0.34402
-0.39270,0.07863,0.70582,0.01582,0.13404,0.49920,0.14683,-0.52499
-1.44477,1.08676,-1.03830,1.74069,1.01631,0.81074,-0.64806,0.67192
0.89874,1.11837,-0.60954,-0.08363,0.30161,-1.03787,0.77216,-0.08405
-1.43910,0.83796,0.21323,-0.83291,0.10290,-1.28660,0.22395,0.68552
-1.38701,0.57102,-0.15692,-0.51592,-0.99148,0.27855,-1.06659,1.01110
-0.10155,-1.26689,0.69864,0.59799,2.56646,-0.16101,-0.48881,-0.51280
0.62907,1.51007,1.27919,1.46477,-1.06327,0.22594,-0.03137,0.11282
-0.27633,0.53170,-0.27347,0.90315,-0.47433,0.28722,-1.19620,-0.83588
-0.23264,2.13685,-0.58087,1.34788,-1.68634,0.68006,-0.87582,-0.66607
0.87895,-0.78740,-0.01571,1.04325,3.10795,-0.00435,-1.21925,0.24942
1.47803,1.26402,0.13988,0.02984,0.13440,0.74196,-2.07763,0.29019
-0.97607,2.19427,-0.50019,0.30367,-0.92870,1.18269,0.21917,1.26439
0.98804,1.69837,-1.75864,2.09084,-0.12065,-0.71859,-0.58570,-0.18980
0.75238,0.16538,-0.37966,0.81960,0.52991,-1.06607,0.71967,0.45281
0.01543,-0.64040,-2.08867,-0.03826,0.56711,0.04466,0.57578,1.69331
-0.14988,0.43086,-0.32928,1.09314,1.67358,0.48645,-1.37551,0.37233
-1.00114,0.01778,0.89682,-1.65618,-0.04933,-1.17276,1.73232,0.11439
-0.43212,0.51130,-0.67415,1.56312,0.80613,0.56006,-1.39315,0.30864
2.25977,1.28312,0.32216,1.96689,-0.25617,0.15598,-0.01991,0.79015
-1.55860,0.72557,-0.31133,1.18390,0.38230,0.25386,0.08893,0.18028
0.09740,-0.22558,0.21984,-1.28094,-0.40358,0.12800,0.59457,-0.65161
0.21522,-0.08761,-1.14162,-1.95389,0.86657,2.42259,-0.02084,0.17518
-0.12077,-1.17445,-0.99541,-0.43233,-1.17163,0.17079,-1.26609,1.02275
2.93763,1.14776,0.11287,1.33266,0.04737,-0.95946,-0.52590,1.04073
2.70263,1.58468,-0.07707,1.10671,-0.36086,-0.58060,0.06444,0.86731
0.67160,-0.52662,-1.32258,-0.25719,-0.45696,-0.72267,-0.39347,-0.12414
-1.15149,0.26403,-0.43828,-0.26436,0.89985,-1.77662,-0.47757,-0.80737
-1.93150,0.90157,-0.22138,0.76880,0.33313,0.86138,0.87285,0.48712
-0.99215,0.10675,1.09111,0.15264,0.53297,-2.29893,0.76982,0.55421
2.88320,1.37036,0.17967,-0.27422,-0.47671,-0.55367,-0.23590,-0.05259
-1.69235,1.03504,-1.22806,1.22621,0.54437,1.56344,-0.33856,-0.25381
0.62875,-0.90974,-1.20666,-0.40698,0.86113,0.90335,1.52330,0.33688
1.76040,1.10685,-1.45154,0.35936,-0.36530,-2.89059,-1.30035,0.13717
0.61496,-0.93469,0.46113,0.51254,-0.18902,0.48786,-1.42875,-0.19605
-0.91068,0.76519,1.01151,-1.61710,0.59330,-0.28248,0.28260,1.29339
-0.07738,-1.54768,-0.61762,1.16810,-1.21190,-0.94227,-0.17713,0.14485
-0.97182,0.53994,1.00690,-0.71007,-0.03573,-0.60119,1.46300,0.87358
0.08765,0.89465,0.46811,1.35177,-0.04694,0.59508,-0.20526,-0.36121
3.21983,2.01623,-0.55646,0.42837,-0.45174,-0.17930,-0.21146,0.03933
-0.05071,-1.09683,-0.02675,-0.38633,1.16433,-1.90849,0.35754,0.16846
-0.93234,0.38331,0.06028,-0.65269,-0.08198,0.31843,0.24109,-0.64275
-1.40276,0.86996,0.87000,-1.52143,0.72125,-1.72391,1.71635,1.30333
0.22769,-0.91348,2.89084,-0.13076,-0.58117,1.51704,-2.37566,-0.15579
-1.22163,1.31736,0.71895,-1.46939,0.61887,-0.00459,0.37149,0.32113
2.64704,2.64251,-0.30678,-0.28813,0.70520,-0.05322,-0.03071,2.28544
0.30398,-0.88451,0.73879,1.09172,-1.71890,0.45398,0.57983,2.37641
0.97268,0.75494,0.88324,-0.46009,-0.57830,-0.15675,-1.97733,-0.58403
0.09811,-0.92145,-0.38556,-2.10617,-0.51218,-0.77711,-1.55895,0.68790
0.23734,-0.09439,-0.20812,-0.07655,-0.54557,-0.39461,-0.79287,-0.40660
-1.21592,-0.04825,0.49223,0.08470,0.31862,-0.81059,0.62949,0.28873
0.67272,1.37840,0.24972,-0.13552,-1.48436,-0.25033,0.68684,-2.19651
-0.01837,-0.02576,0.64738,1.75125,1.32968,0.09193,0.66527,-1.21799
-0.65245,-0.08851,0.51921,0.49366,0.20917,0.16032,-0.30810,-0.04514
0.81661,1.38578,-1.63776,-0.61103,-0.35025,-0.52777,-1.32963,-1.89518
1.26378,1.16475,0.37972,-2.13935,-0.24619,1.97514,1.92196,0.32427
-1.29004,-1.39613,-0.10993,-0.55271,-1.33145,0.49111,-0.49727,0.05983
-0.35380,-0.99852,-0.59276,-0.71062,0.02572,-0.01675,0.23270,0.80346
-0.20469,-1.33591,2.57213,-0.41774,0.18554,0.98367,-0.71024,0.70834
-0.23120,-0.40744,-0.59926,0.02825,-0.75905,0.34087,1.55065,0.18682
-0.86149,1.05176,-1.00248,1.48065,0.05178,0.37759,-0.34979,0.47110
-0.28146,-1.54154,0.02663,1.33230,-1.42415,-0.60738,0.50691,0.32590
-1.54114,0.97801,-1.49963,1.32049,0.47668,0.95726,-0.67996,-0.48159
0.11358,-0.26327,0.46617,2.27643,2.01305,-0.65377,0.06770,-0.87317
0.81377,0.01791,1.52261,0.43353,-0.16066,0.63461,0.09129,0.43555
1.48364,0.31115,2.64129,0.29868,-0.67467,-0.13809,-1.10245,0.91798
-1.20289,-0.45802,-0.44584,-0.03787,0.63085,1.05125,0.27413,2.04638
-0.41691,-2.06528,-0.32792,1.45768,-1.68130,0.91531,0.94545,1.18822
-0.05953,-0.18093,0.48168,-1.05421,-0.40660,-0.37906,0.90076,0.90997
0.04941,-0.35502,0.97649,-1.34525,0.41869,0.74989,-2.26188,2.02344
-0.13560,0.67883,0.38973,0.34000,-0.11746,-0.69220,0.76896,-0.12538
1.87586,0.56363,-1.11797,0.68718,0.40052,-0.77390,-0.08380,0.41460
0.52611,-0.08315,-0.13857,-0.93698,-0.15086,-0.50529,0.30167,0.06390
-0.95545,0.70136,-0.00472,-0.39787,-1.04983,0.79673,-0.27070,1.09686
2.62921,1.04797,0.34080,1.39027,-0.20748,-0.92946,-0.02343,-0.07327
0.25108,-0.38541,0.30995,1.53059,2.04920,-0.42900,-1.44843,-0.76176
-0.74537,0.11134,-0.80570,-0.62415,-0.83314,0.10300,0.25649,-1.13521
0.49404,-0.24232,-2.12359,-1.40032,1.07857,0.55864,0.47789,1.44909
0.62012,0.97946,-0.99128,0.38916,-0.69633,1.25983,-1.19696,1.05788
-0.29831,-1.99706,-0.62062,0.38006,-1.35062,0.91087,0.28721,0.21871
1.10387,-0.65752,2.44556,0.05062,-0.36596,-0.66397,0.42180,-0.05086
0.55241,-0.07936,-1.86986,-1.21295,0.28758,0.06680,0.49337,-0.83339
-1.12109,0.08330,-0.85198,0.40798,0.45818,-1.39397,0.06031,0.46419
-1.60853,-0.28116,0.44363,-1.85983,0.27806,-0.56468,1.24538,0.06312
-0.21601,-1.75219,1.96627,-0.11128,0.64462,1.59626,0.54296,0.07565
0.29231,-0.21867,0.82741,0.57824,-0.27397,-2.49395,-0.76300,-1.42271
0.43502,-0.37523,-0.75164,-0.62457,-0.25653,0.33442,1.20231,-0.95149
-0.93335,0.80759,1.19606,-0.04247,-0.13021,-0.61606,0.58871,-0.55152
-1.30763,1.08983,-1.06688,1.52774,-0.32112,0.48403,-0.47432,-0.12179
-0.84572,-1.58467,-1.00372,0.66374,-2.84402,-0.48100,0.17509,-0.08348
0.43846,-0.56692,-0.27072,1.73865,2.33326,-0.48510,0.60603,-1.60689
-0.55993,0.25066,0.11105,-0.05445,-0.01261,-0.99110,-0.04084,-0.75464
-0.44267,-1.64220,-0.60164,1.63636,-1.56188,-0.14348,0.38139,0.37815
1.09656,-0.08642,-0.92353,-2.04097,-0.05376,0.51660,0.47362,-0.14590
1.17743,-0.86821,2.09494,-0.94178,-0.10178,1.44154,-0.44296,0.01470
0.26169,-0.70779,1.02294,1.00412,1.76551,-0.23189,-1.27080,0.46517
-1.60974,1.18172,-1.43453,1.82847,0.29733,0.50507,0.52956,-0.69110
-0.20705,-0.25699,0.16143,1.48101,1.69701,-1.24774,-0.80626,-0.40720
0.64871,-1.48847,-0.78809,-1.25800,0.98070,0.60123,1.19973,0.54645
-1.89250,1.34733,-0.52710,2.25212,0.72671,1.44711,-0.89856,0.54643
-0.82166,-1.92682,-1.07736,0.91092,-1.36835,0.36605,-0.18040,-0.66831
1.75148,0.68395,1.32637,-0.54933,-0.55802,1.35265,0.37339,0.83039
0.25747,0.21664,3.27381,0.23280,-0.68166,1.78011,0.62003,0.55378
0.02215,-0.16070,-1.44038,-1.10946,0.96717,-0.23732,1.70364,-0.75698
0.26497,0.74789,-0.83745,-0.17514,-1.40298,-0.18610,-1.27393,-0.28131
-1.41940,0.39231,-0.22882,-0.95262,0.06903,-0.06290,-0.43987,-0.04910
3.03122,2.62433,-0.46627,2.23160,0.24495,-0.71505,-0.27341,1.43477
1.16811,-0.20274,-0.82993,-0.66346,0.85868,0.98625,0.01136,-0.83393
0.82975,-0.35028,-1.10171,-2.56338,-0.06756,-0.82085,0.39528,-0.11275
-1.03846,0.54684,0.04014,-0.13795,-0.74722,0.09333,1.62643,1.20517
-0.53320,0.71275,-0.72825,-0.84973,-0.89116,0.72044,0.58233,0.72196
0.24986,-0.66204,-1.39516,-1.67446,1.37069,0.95593,0.92289,1.51540
0.28149,-1.07819,1.24365,-0.54749,-0.17209,-0.04132,-1.83029,0.23704
0.36955,-0.89819,-1.21685,-2.65381,0.42488,-0.78853,2.51417,-0.13955
1.53400,-1.15399,-1.97133,0.53628,0.64166,-0.62924,-0.83840,-0.38066
-0.01748,-0.33025,1.89121,0.36184,0.27059,1.49648,-0.78667,-0.62621
-0.07013,1.56650,0.20354,-0.74390,-2.04609,-0.73318,1.46240,-0.28221
0.15612,0.40785,1.61612,0.89960,1.34601,0.33956,0.79154,0.25505
-0.79895,-1.08405,-0.63781,1.04564,-1.16000,-0.19348,0.76990,-0.08748
0.47548,-1.09164,-0.69654,-1.49976,-0.59020,-0.69956,-2.70627,0.85507
-1.40511,0.51442,-0.37016,0.42221,-0.03518,-1.02526,1.18054,0.22653
0.17826,-0.01277,-1.58513,-0.12566,0.24020,1.40977,1.79427,-0.59959
0.51223,-0.28615,-0.42092,0.82276,0.37904,0.52968,-0.58521,-0.83734
0.18099,-0.91492,0.97941,1.08324,1.71240,-1.83846,0.64450,-1.77082
-1.68467,0.35543,0.56401,-0.71092,-0.07840,-1.37485,-0.78329,-0.19121
0.73670,0.11521,-1.79892,-0.07665,0.85511,0.66192,1.40434,0.71531
-0.33276,-1.74105,-0.33246,-0.25317,-1.29583,0.72565,-0.62185,0.21036
0.53976,-0.04808,-0.53914,1.88746,2.47291,-0.26742,0.84050,-0.36698
-0.01851,-1.40403,-0.15951,0.14949,-1.15456,1.17894,0.70344,1.00514
-0.92004,-0.65346,0.93552,-0.89221,-0.38780,-0.58749,2.51814,0.83641
0.49255,0.33882,0.74828,0.92734,1.48622,-0.69849,-1.94577,0.63151
1.31091,-0.94703,2.08597,0.87687,0.21031,-1.34138,-0.14075,-1.79459
0.20722,-1.74621,0.91518,0.83791,2.28798,-1.21100,0.18070,-1.92788
0.58435,0.04014,0.63630,-0.17926,-0.15939,-0.19379,-1.91272,1.91142
-1.09093,1.07131,0.72795,-1.71653,-0.38966,-1.14470,-0.47008,1.39553
1.30091,1.25730,0.43423,-0.18389,-0.91158,-1.32571,0.89921,-1.96864
-0.44374,-0.39526,0.48887,-1.08619,-0.97127,1.01086,-0.57443,0.21047
-2.11619,1.83946,-1.20734,1.25099,0.64377,2.14076,-1.49077,0.04922
